   8.72422    0.55066   -7.98286    1.00000
   5.29325    7.26632   -2.47935   -1.00000
   2.00806    2.46108  -10.99435    1.00000
   5.22386   10.45365   -2.57698   -1.00000
  -8.36497    3.37858   -5.48986    1.00000
   0.49535    7.50007   14.09333    1.00000
   5.14898   17.04430  -10.23981    1.00000
   7.96348   12.60062   -8.62748    1.00000
  -6.45102    0.96787    5.82314   -1.00000
   2.90119   18.78938    6.86647   -1.00000
  -0.83877   17.81821  -10.88641    1.00000
   9.31015   17.23720    9.59103    1.00000
  -0.70758   19.67371  -10.90787    1.00000
  12.54366    3.10575   -0.25291    1.00000
   3.82100   15.36368    6.22412   -1.00000
   4.66697   10.57476   12.97836    1.00000
  11.03622   11.44535    7.13189    1.00000
   1.01438   16.04661   -4.81435   -1.00000
  -7.54467   15.04328   -6.80241    1.00000
   9.65341   11.74126   -7.02243    1.00000
   0.12054   12.00841    7.83768   -1.00000
   1.69871   12.45475    7.43793   -1.00000
   8.30355   13.67957   10.61019    1.00000
   4.04768    2.19621   -3.77230   -1.00000
   4.03938   10.17125    6.03773   -1.00000
   6.32889   12.70631    1.62836   -1.00000
   9.80086   17.57206   -6.84841    1.00000
   2.56003    6.65688  -10.92984    1.00000
   5.00097   14.88346  -10.29755    1.00000
   1.77183   10.85768    7.41041   -1.00000
  -8.55303   13.38382    3.05377   -1.00000
   2.94840   15.09946    6.83838   -1.00000
   0.25341    9.98258    7.81747   -1.00000
   2.16071   18.54518   -4.67010   -1.00000
  10.08198   18.41902    8.63537    1.00000
  -5.87908   19.13572    6.28491   -1.00000
  12.56584    4.42608    2.00257    1.00000
  -7.95635    8.92209    4.09703   -1.00000
   2.09370   17.80598  -10.98617    1.00000
  12.33685   17.19589   -1.58663    1.00000
   2.86995   18.25968  -10.88134    1.00000
   4.00460   15.11698   -3.80416   -1.00000
   4.31649    7.94172   13.12808    1.00000
  -9.23049   11.55861    1.14554   -1.00000
   2.41849    7.78094    7.12773   -1.00000
   5.12945    4.72555   12.76281    1.00000
   3.62734   13.32496   13.38999    1.00000
   5.39353   14.59999    4.41317   -1.00000
  -1.25437   18.88782  -10.80748    1.00000
  -6.24395   19.32077   -8.25168    1.00000
  -0.97735    4.26604  -10.86196    1.00000
  12.03589   17.66106   -2.73566    1.00000
   8.42156   13.64993   -8.25272    1.00000
  -2.42389    0.29101  -10.49220    1.00000
  -8.86453   20.17825    2.33588   -1.00000
  -0.77055    4.53382    7.91362   -1.00000
  -7.68273    7.47760   -6.61061    1.00000
   1.94264    6.98807    7.34271   -1.00000
  -8.99800   14.14821   -3.98738    1.00000
   4.43673   18.92250   -3.45267   -1.00000
  -2.98596    1.83323    7.66437   -1.00000
   6.79562   18.38180   -9.42598    1.00000
  -6.57292   15.21213    5.71374   -1.00000
  11.73291    0.77244    5.63000    1.00000
  11.76960    4.05459    5.53449    1.00000
   4.27807    9.43454   -3.59028   -1.00000
   1.04460    7.95553   14.02397    1.00000
   2.77323   11.15053  -10.89743    1.00000
   4.16112    1.11446  -10.58147    1.00000
  -7.88159    1.94786    4.20764   -1.00000
  -4.33301    1.90988   -9.64471    1.00000
   8.79140    6.03651   10.14345    1.00000
   3.28743    4.82216   -4.24748   -1.00000
   8.58350   17.86672   -8.11066    1.00000
   0.15573   13.24491   -4.74266   -1.00000
  12.48751    6.90869    2.72387    1.00000
   8.06963   20.02825   -8.54404    1.00000
  -6.91928   12.79326   -7.56890    1.00000
  -8.84028   12.75207    2.39841   -1.00000
  10.71908   13.67392   -5.58357    1.00000
  -0.75589   12.98480  -10.90016    1.00000
   3.85339   20.38271    6.19741   -1.00000
  -7.92999    6.86743   -6.24142    1.00000
  -6.57078   16.97584    5.71569   -1.00000
   0.07791   11.57048    7.84366   -1.00000
  10.09833    8.08914   -6.47549    1.00000
   0.37360   20.73172   14.10574    1.00000
  -8.72338    7.14246    2.68234   -1.00000
  12.59053   16.41296    1.62031    1.00000
  -1.26494   17.90069  -10.80525    1.00000
   8.91155   20.78003   -7.80613    1.00000
  12.59471   12.16384    1.52902    1.00000
   6.34780   15.47627    0.57908   -1.00000
   6.35858   16.36405    0.81258   -1.00000
   8.76046    0.76843   10.17448    1.00000
  -0.50149   12.31782    7.90147   -1.00000
  -6.70222   11.19301   -7.80255    1.00000
  10.77363   13.42890    7.59266    1.00000
   5.51293   12.57077    4.20749   -1.00000
   4.21518    9.83045   -3.64197   -1.00000
   2.95855   12.02486   -4.40233   -1.00000
   8.49300    5.58245   10.43449    1.00000
   7.10221   12.19652   11.58313    1.00000
  -1.96481   17.28997    7.85708   -1.00000
  -1.11078   16.94944  -10.83665    1.00000
  10.98501   16.54551   -5.14130    1.00000
  -0.61708   15.77753    7.90782   -1.00000
   6.32142    0.91452    1.69892   -1.00000
   2.16704    0.98508  -10.97863    1.00000
   6.30851   13.93469    1.80662   -1.00000
  12.42937   16.76575    3.10401    1.00000
  10.85610   13.23839   -5.36105    1.00000
   8.44181   20.93835   -8.23524    1.00000
  12.56414    9.97378    2.02366    1.00000
   4.31959   19.77591   -3.55528   -1.00000
  12.36711    1.42285   -1.43894    1.00000
   4.94501   15.47642    5.06811   -1.00000
   0.13328   11.12485   -4.73863   -1.00000
   3.59611   15.92562    6.40117   -1.00000
  -7.72376    4.58859    4.43003   -1.00000
  -2.84376   10.49160  -10.34347    1.00000
   0.44235   12.39817   14.09886    1.00000
  12.53255   12.31041    2.35703    1.00000
  11.86252    7.62182    5.28185    1.00000
  -8.50717   18.15643    3.14673   -1.00000
   6.33341    5.68246    1.58163   -1.00000
  -3.77156   18.57126    7.42076   -1.00000
  11.92993    2.19502    5.08763    1.00000
   4.10462    0.73652    5.97905   -1.00000
  12.49534    8.57919    2.66595    1.00000
  -4.89861   11.39288   -9.29943    1.00000
  12.55234   12.99726   -0.16285    1.00000
   5.69584   14.36710   -1.80782   -1.00000
   4.80019    8.18728    5.24944   -1.00000
   4.95062    7.18323    5.06083   -1.00000
   0.07020    0.95746    7.84472   -1.00000
  -7.48148   20.11828   -6.88714    1.00000
   3.26892    4.85636  -10.80571    1.00000
  -9.12455   15.11370   -3.56869    1.00000
  -5.43907    6.57684   -8.92066    1.00000
  12.01427    1.66272   -2.80382    1.00000
   3.56490   20.05842   -4.09428   -1.00000
   2.97182   20.89580   13.60117    1.00000
   3.58759   14.13439   13.40383    1.00000
   4.98469    9.05551   -2.88369   -1.00000
   3.73893   13.77436   13.35042    1.00000
  12.40373   12.37064    3.25104    1.00000
   2.40196    6.19815   -4.60436   -1.00000
   2.80784   20.93951    6.92065   -1.00000
   9.66832   10.71529   -7.00514    1.00000
  10.68172    7.64716    7.74430    1.00000
  -4.57290   16.63466    7.07897   -1.00000
  -0.02409   12.53363  -10.99336    1.00000
   2.63872   14.46940  -10.91837    1.00000
  -8.61074    5.08041   -4.98484    1.00000
   0.20637    8.47841   -4.75132   -1.00000
   0.57797   14.26870   -4.79759   -1.00000
   3.34135    2.33372   13.48655    1.00000
   5.08631    3.66906   12.78380    1.00000
   5.58352   12.12106    4.07764   -1.00000
   7.10363   16.51049   11.58210    1.00000
  -5.52963   15.76377    6.52986   -1.00000
   5.72711    1.07558    3.79043   -1.00000
  12.60165   17.44662    0.66837    1.00000
  12.55969    3.39349    2.07682    1.00000
   6.55816    6.87804   -9.56413    1.00000
  -1.38678   13.86345    7.90691   -1.00000
   6.34384    5.98478   -9.68246    1.00000
  -8.84733   18.28961   -4.41472    1.00000
   6.56692    8.94186   -9.55917    1.00000
  -5.72554   15.34213    6.39576   -1.00000
   8.11006    4.52305   10.78282    1.00000
  12.58546    5.04928    1.71556    1.00000
   8.05008    2.68989   10.83499    1.00000
   1.83434    1.74232  -11.00890    1.00000
  -7.12150    8.63987   -7.33737    1.00000
   9.41607   20.53858   -7.28898    1.00000
   9.37774    1.48008   -7.33054    1.00000
  12.42942   19.39767   -1.10059    1.00000
   2.63816   17.34627  -10.91845    1.00000
  -9.44150   16.50029   -0.17280   -1.00000
  11.84577   17.16182   -3.29377    1.00000
   8.88998    9.18592   10.04322    1.00000
   9.29246    8.35259   -7.42162    1.00000
  -0.88388    1.49859    7.91599   -1.00000
  -2.95862   13.56848    7.67132   -1.00000
   1.04529    9.91355    7.64702   -1.00000
  -6.23043   17.55686    6.01089   -1.00000
   0.27687   11.36468    7.81366   -1.00000
  -3.46033   18.89327    7.52762   -1.00000
  -7.26566    4.49273   -7.16332    1.00000
   6.16374   14.89490    2.57062   -1.00000
   3.43883    9.05270   -4.16657   -1.00000
   0.84760   12.19488  -11.03971    1.00000
  -5.91595   19.85570    6.25752   -1.00000
   0.25852    1.18721   -4.75963   -1.00000
  12.57952    8.68100    0.18195    1.00000
  12.58698   10.45910    0.30642    1.00000
  -8.99785   14.04046   -3.98785    1.00000
   0.01791   16.17070   14.13589    1.00000
   6.23041   20.47155   -0.28764   -1.00000
   6.22442   18.30409    2.30668   -1.00000
   5.70012    5.06556   -1.79944   -1.00000
   1.33832   15.65523    7.56127   -1.00000
   3.03345    7.26434   -4.36949   -1.00000
  -7.87044    2.73971    4.22384   -1.00000
  -5.85221   11.76971   -8.59448    1.00000
   6.30591    0.48631    1.82659   -1.00000
  -3.30625    3.81527  -10.15625    1.00000
   1.17513   15.20737  -11.03925    1.00000
  11.93959   11.77062   -3.02932    1.00000
  -2.74578   10.21332    7.72197   -1.00000
  11.07259    5.78786    7.06449    1.00000
   0.73279   17.45185    7.72472   -1.00000
  -3.19831   16.52450  -10.20221    1.00000
   5.94391   14.75195   -1.25539   -1.00000
   3.78546    2.17002    6.25306   -1.00000
  -2.22250   20.62853    7.82120   -1.00000
   4.98357   10.73197   -2.88503   -1.00000
  -5.93309    5.26164    6.24467   -1.00000
  -6.67883    1.75023   -7.82688    1.00000
   6.19566    3.07568   -0.44442   -1.00000
  -6.79747    7.44529   -7.70181    1.00000
  -9.45504   14.38998   -1.64438    1.00000
  12.50359   15.50080    2.60267    1.00000
   7.34306   15.86618   -9.07756    1.00000
   3.88948    2.61676  -10.65796    1.00000
  -9.47269   18.41214   -0.69917   -1.00000
   7.18999    0.99225   11.51946    1.00000
   6.35948    7.18925    0.84880   -1.00000
   8.51763   17.59231   10.41115    1.00000
  10.54609   15.67783   -5.84994    1.00000
   6.28424   13.30954    1.97761   -1.00000
   8.16622    2.53423   -8.46636    1.00000
  -3.03930   11.30401  -10.26738    1.00000
   1.64319    1.80752  -11.02176    1.00000
  12.38342    3.69304    3.36087    1.00000
   4.23786   20.08625   13.16011    1.00000
   1.20798   15.23018  -11.03867    1.00000
  12.49371    8.56939    2.67815    1.00000
   1.99869    9.74257   -4.70717   -1.00000
  -5.92615   15.30782   -8.53242    1.00000
   4.14730    5.94122   -3.69605   -1.00000
   5.26925   15.68845   12.69347    1.00000
   5.93525   15.27235    3.29906   -1.00000
  -0.89542    6.07269    7.91614   -1.00000
  12.50984    9.20572    2.55299    1.00000
  -9.13262   13.49826    1.52591   -1.00000
   4.98426    0.34071  -10.30392    1.00000
   6.35557    3.99382    1.25136   -1.00000
   5.13631    8.81351    4.80811   -1.00000
   7.31743   10.12824   11.42510    1.00000
  -5.99314    7.58216    6.19915   -1.00000
  -5.99847   14.06447   -8.47055    1.00000
  11.74726    4.69399   -3.55261    1.00000
   3.94196   17.27369   13.27564    1.00000
  -6.67340    7.23157    5.62035   -1.00000
   6.33247   15.57733    0.38763   -1.00000
  -1.46494    7.41095    7.90264   -1.00000
  -1.00991   18.11736    7.91671   -1.00000
  11.24264    0.36018    6.73608    1.00000
   4.75263    1.88572    5.30640   -1.00000
   7.43065    1.99299   -9.01773    1.00000
  10.31048    8.75060   -6.18965    1.00000
  -7.54704    8.14938    4.66292   -1.00000
   6.00464    9.33182   -1.09247   -1.00000
  -9.45903   20.76240   -1.58336    1.00000
  10.94950   11.21541    7.28889    1.00000
  -9.28776   12.78368    0.88473   -1.00000
   7.50179   11.00939   11.28442    1.00000
   6.10283   13.87101    2.79586   -1.00000
   2.09669   19.20842   -4.68542   -1.00000
  -0.74126    8.25600  -10.90252    1.00000
   9.27107   14.19362   -7.44416    1.00000
   6.19574    1.13526    2.43763   -1.00000
   5.41973    6.62240   -2.28952   -1.00000
  12.57676   18.48306    0.14048    1.00000
  -7.21221   18.68045    5.06418   -1.00000
   5.98605    3.07024   -1.14390   -1.00000
   5.02800    1.01990  -10.28718    1.00000
   7.92268    2.76402   -8.65903    1.00000
   6.69880   15.38166   -9.48322    1.00000
  -1.60054   19.78527  -10.72875    1.00000
  12.59769    5.87301    1.45282    1.00000
   0.89070    4.30511   -4.81364   -1.00000
  11.12725    9.92284    6.96138    1.00000
  12.60338    8.86765    0.74352    1.00000
   9.97795    3.40587    8.77520    1.00000
   0.65400    8.94132   -4.80339   -1.00000
   1.90662   12.21607   -4.72575   -1.00000
  -9.18098    0.01563   -3.35641    1.00000
  -9.10305   16.28031   -3.64483    1.00000
   6.14750   19.07862   12.21056    1.00000
  -9.08841    9.14189    1.67863   -1.00000
  -4.96768   14.60901    6.87244   -1.00000
   6.29878    2.35327    0.10363   -1.00000
   0.43656    7.85955    7.78574   -1.00000
  -7.16012    6.53385   -7.29151    1.00000
  -9.34978    7.84575    0.55048   -1.00000
   4.31274   12.33980    5.78179   -1.00000
  -9.47696   11.28415   -1.07362   -1.00000
   4.73390    2.65416   -3.16412   -1.00000
   6.32808   11.62036    0.34333   -1.00000
  -4.72010   14.21701    7.00507   -1.00000
   4.42167   16.06776   13.08435    1.00000
  -2.17730   19.50374  -10.57053    1.00000
  -2.98850   17.54183    7.66372   -1.00000
  -3.98211   11.41553   -9.83531    1.00000
  -4.81793   17.21993    6.95393   -1.00000
  -1.71105    4.47199  -10.70109    1.00000
  -7.31248   14.14985   -7.10505    1.00000
   2.49628   20.77227   13.73230    1.00000
   9.09139   18.33476    9.83169    1.00000
  -5.89835   12.68187    6.27063   -1.00000
  -8.12818    2.05699   -5.91751    1.00000
   6.36067    9.59689    0.92305   -1.00000
   2.07764   11.63868   13.83293    1.00000
  11.96113    6.22682   -2.96575    1.00000
  12.59678    5.30264    1.47727    1.00000
  11.51208    4.14518   -4.10930    1.00000
   5.85091    5.23328   -1.48060   -1.00000
  -1.60792   13.91245  -10.72695    1.00000
  -3.28729    1.05222    7.58109   -1.00000
  11.45013    0.32639    6.30121    1.00000
  -2.60580   19.34211  -10.43017    1.00000
   3.25602   15.82479    6.64324   -1.00000
  -8.97965   15.42345    2.01833   -1.00000
  -3.39754    5.15580    7.54751   -1.00000
   6.19590    8.93052    2.43695   -1.00000
   2.38272    9.03279   -4.61007   -1.00000
   6.68430    6.75525   11.87197    1.00000
   6.28906    2.19939    0.03766   -1.00000
  -9.29266   16.24015    0.86060   -1.00000
  -7.41626    6.33733   -6.97269    1.00000
  11.95279   20.64182   -2.99050    1.00000
   0.01553   13.95539   14.13606    1.00000
   6.15894   11.53292   -0.59214   -1.00000
  12.56023    1.55705   -0.07437    1.00000
  12.41247    0.89926   -1.19805    1.00000
  11.55623    2.46584    6.06148    1.00000
   2.54811   16.93939    7.06206   -1.00000
  -4.25746   16.19690   -9.68721    1.00000
   4.24449    0.57234  -10.55652    1.00000
   5.16996   16.12466    4.75964   -1.00000
   1.31555    2.11849   13.98160    1.00000
   8.90968   12.78855   -7.80793    1.00000
  12.59446    3.10145    0.45962    1.00000
   4.63089    7.10946    5.44688   -1.00000
   5.28324    8.97751    4.58974   -1.00000
   3.73077   11.96658    6.29688   -1.00000
   3.84786    4.12556   -3.91471   -1.00000
  -3.52083    0.43001    7.50793   -1.00000
  10.00563   15.33364    8.73836    1.00000
   5.05825    8.93041   -2.79387   -1.00000
   8.92289    2.32000   10.00929    1.00000
   6.20859   17.13827   -0.38832   -1.00000
   7.55194    7.64114   11.24528    1.00000
   1.38067   12.48482   -4.79788   -1.00000
  -9.44568    7.36229   -1.76909    1.00000
  -8.72793   16.15383    2.67178   -1.00000
   2.60913   18.37668   -4.53758   -1.00000
  -8.78864   19.02875    2.52721   -1.00000
  11.58632    7.51985    5.99103    1.00000
  12.51362    6.77922    2.52212    1.00000
  -3.42502   14.34701  -10.10404    1.00000
   3.83615   15.24558   -3.92265   -1.00000
   9.54097    8.28834   -7.15071    1.00000
  10.78903    6.99195    7.56679    1.00000
   7.64385    7.64745   -8.86712    1.00000
   1.91555   11.00133    7.35376   -1.00000
  -6.02690   10.62708   -8.44591    1.00000
  -7.50975    4.26556    4.71007   -1.00000
  -9.35543    9.26783    0.51621   -1.00000
  -9.15321   13.05137    1.45121   -1.00000
  -7.54023    7.71154   -6.80843    1.00000
   6.35671   16.08189    0.75474   -1.00000
  12.39004    0.57514    3.32563    1.00000
   6.35814    2.47529    0.79733   -1.00000
   2.34955   15.65770   13.76913    1.00000
  -8.04171    2.56790    3.96618   -1.00000
  12.53126    0.08550    2.36896    1.00000
  -4.90357   20.62883    6.90781   -1.00000
   4.09667    2.38785    5.98627   -1.00000
  -1.74800    7.20699    7.88072   -1.00000
  12.24905   16.09838   -1.97192    1.00000
  -0.35461   18.12639  -10.95749    1.00000
   4.80604    3.49728   -3.08725   -1.00000
  12.48793    0.94884    2.72080    1.00000
  -0.50203   10.78014  -10.93819    1.00000
  10.49503    9.96907    8.03885    1.00000
  -7.20210    1.70271   -7.24103    1.00000
  -7.16616    2.89739   -7.28429    1.00000
   4.59242    6.97159    5.48975   -1.00000
  -7.42445   13.76099    4.81552   -1.00000
   6.18678   18.12803    2.47613   -1.00000
  -1.98416    2.53629  -10.62736    1.00000
   1.08661    2.89131    7.63570   -1.00000
  -9.41416   11.89522   -2.08888    1.00000
  -5.74450   18.43154   -8.68283    1.00000
  -2.80133    5.63396  -10.35940    1.00000
   4.08412   18.06365    5.99765   -1.00000
  -9.40514   11.19413   -2.16440    1.00000
  -8.69622    0.68344   -4.79023    1.00000
   1.86112    4.80628   -4.73427   -1.00000
   7.87687    9.74745   10.98223    1.00000
   7.34086    5.10484   11.40750    1.00000
   5.31358   17.10993    4.54234   -1.00000
   3.32038    5.57230  -10.79486    1.00000
   4.61189    5.29641    5.46813   -1.00000
   2.29496   10.47538  -10.96430    1.00000
   0.99643   20.61999    7.66009   -1.00000
   6.35620   20.60902    1.23575   -1.00000
   5.95755    4.42400    3.23913   -1.00000
   9.91495    5.97589   -6.70897    1.00000
   6.35813   18.66583    0.79717   -1.00000
   4.22286    1.65012   -3.63574   -1.00000
   6.03398   17.49762    3.01903   -1.00000
   6.04408   20.47259   -9.83820    1.00000
   5.68009    6.59971   -1.83836   -1.00000
   3.69444    9.28370  -10.70841    1.00000
   5.32916   18.97488    4.51765   -1.00000
   7.64179    6.95765   11.17420    1.00000
  10.21944   14.18575    8.44452    1.00000
   6.21096    7.61942   12.17234    1.00000
   4.13752    8.12195   13.20017    1.00000
  -2.85752   10.27277    7.69613   -1.00000
   5.44095   20.25297   12.60558    1.00000
  -8.38361    1.76563   -5.45398    1.00000
   6.36083    8.32796    0.94113   -1.00000
   3.64772   13.64516   -4.04426   -1.00000
   6.42721   13.13592   -9.63713    1.00000
  10.00159   10.28182   -6.60015    1.00000
  -9.13044    3.58516   -3.54739    1.00000
  -9.16640   13.04709    1.40201   -1.00000
   4.00846    4.38667    6.06504   -1.00000
   9.78151    0.11515    9.02917    1.00000
   6.23959   20.99208   -0.24269   -1.00000
   0.80606   13.07957  -11.03907    1.00000
  -7.87808   19.92707    4.21275   -1.00000
  12.58838   10.77741    0.33243    1.00000
  -9.13590    3.81813    1.51419   -1.00000
  -7.23180    1.92054   -7.20491    1.00000
  -8.35046    2.67878    3.44566   -1.00000
   9.71668   13.54081    9.11027    1.00000
   2.57319   19.85661   -4.54986   -1.00000
   2.01033   15.55642   -4.70470   -1.00000
   7.94975    3.11871   -8.63813    1.00000
   1.84969    5.86942  -11.00773    1.00000
   6.21843   11.45958    2.33508   -1.00000
   1.61089   13.10837   -4.77337   -1.00000
  12.28451    6.92383   -1.82302    1.00000
   2.49204   18.24421    7.09086   -1.00000
  10.22311   20.32350   -6.30953    1.00000
  -5.05213   17.67827    6.82472   -1.00000
   5.74360    6.82353   -1.71241   -1.00000
   3.17970   16.51369   13.53808    1.00000
   2.85312   18.36589    6.89460   -1.00000
   5.65053    1.38032   -1.89454   -1.00000
  -4.10002   19.33010    7.29262   -1.00000
   5.45193   12.54934   -2.23849   -1.00000
  -8.97805   16.97900    2.02301   -1.00000
  12.51656    8.22618    2.49765    1.00000
  -7.42827    2.24873    4.81087   -1.00000
   1.15811   19.52436  -11.03952    1.00000
  -1.49233    0.12858    7.90096   -1.00000
   3.62058    8.18579   -4.06088   -1.00000
  -8.40360    0.19565    3.34732   -1.00000
  -2.10405    4.23330    7.83875   -1.00000
  -3.65304    7.44708    7.46309   -1.00000
  -9.26550   17.10304    0.99044   -1.00000
  -8.89715   11.82825    2.24953   -1.00000
   5.67322   13.82193   -1.85156   -1.00000
   1.49548   14.76852  -11.02942    1.00000
   5.70382   20.03528   -1.79217   -1.00000
  12.13356    6.23362   -2.40895    1.00000
  11.45898   16.17582   -4.22516    1.00000
   8.44456    4.55751   10.48007    1.00000
  -5.22358   20.59070    6.72385   -1.00000
   3.42721    0.12596   -4.17300   -1.00000
   1.25207    1.34762    7.58784   -1.00000
  -2.56539    9.38195    7.76021   -1.00000
  -8.99425    2.36193    1.97528   -1.00000
   5.19027   18.21351  -10.22328    1.00000
   0.98305   15.32071    7.66361   -1.00000
   1.31439    4.42949  -11.03612    1.00000
  -9.12912   17.10727   -3.55219    1.00000
  -9.03397   10.21935    1.85436   -1.00000
  12.31111   19.91381   -1.70565    1.00000
   4.58511   16.93991   -3.31395   -1.00000
  -4.11732    6.89452    7.28542   -1.00000
  12.53027    3.67640    2.37800    1.00000
   3.60596    0.19543    6.39371   -1.00000
  12.60423   12.82708    1.20403    1.00000
   2.85471   18.54811   13.63515    1.00000
  -4.06579    5.98851    7.30673   -1.00000
  -7.81712    5.82503   -6.41433    1.00000
   9.52156   19.47835   -7.17248    1.00000
  11.84310    2.59623    5.33601    1.00000
   6.12153    2.14165    2.72997   -1.00000
   2.91967   19.58476  -10.87273    1.00000
   5.29996   18.05922    4.56373   -1.00000
   6.30879    1.95258    1.80439   -1.00000
   6.23237   14.36378    2.26790   -1.00000
  12.21857    5.70397   -2.09374    1.00000
   0.41277   16.32974  -11.02527    1.00000
   1.79175   19.58759  -11.01206    1.00000
   6.19776    1.18526    2.42880   -1.00000
   5.99386    1.13259   -1.12248   -1.00000
   9.70335    3.55770    9.12679    1.00000
   5.52333    3.26124   -2.12094   -1.00000
  -5.53841    9.87841    6.52402   -1.00000
   2.46053   17.49842  -10.94353    1.00000
  12.46436    9.18282   -0.88334    1.00000
  10.84611   18.54921   -5.37765    1.00000
   0.69537    8.76407    7.73310   -1.00000
  -9.34067   10.06446    0.60415   -1.00000
  12.27317    9.02780   -1.87153    1.00000
  -1.55992    7.74795    7.89641   -1.00000
   1.34929   18.31769   13.97594    1.00000
  12.18024    9.23064   -2.24001    1.00000
  11.63326   12.30176    5.87874    1.00000
  12.54409    4.58017   -0.24859    1.00000
  -0.45414   20.22542  -10.94469    1.00000
   6.01988   11.52290   -1.04921   -1.00000
   3.55332    4.53078    6.43326   -1.00000
  10.83154   10.63145    7.49469    1.00000
  -0.22215    4.83402    7.87904   -1.00000
   2.31640   14.74759   -4.62914   -1.00000
  -9.38199   17.47839   -2.33860    1.00000
  -1.61213   14.71535  -10.72591    1.00000
   4.04660    9.12653   -3.77311   -1.00000
   0.63406   15.19716   -4.80199   -1.00000
   2.37513    7.82823  -10.95456    1.00000
   5.04507   10.62835   -2.81024   -1.00000
   4.33552   17.42531    5.75921   -1.00000
  -3.51566    0.68575    7.50963   -1.00000
  -5.17307    1.60078    6.75414   -1.00000
  -6.74443    3.65389   -7.75824    1.00000
  12.53907   14.74007    2.29533    1.00000
  -8.79860   11.07722   -4.54075    1.00000
  -9.46832    4.12071   -1.40711   -1.00000
   1.39734    5.28185    7.54245   -1.00000
   6.34341   18.31579    0.51620   -1.00000
   5.51617   15.71279    4.20167   -1.00000
   5.99339   18.64545   -1.12377   -1.00000
   6.56261   11.03827   -9.56161    1.00000
   2.63863    2.36701  -10.91838    1.00000
  -2.46255    7.78354  -10.47932    1.00000
   5.93213    3.97233   -1.28542   -1.00000
   1.83785    9.01679    7.38481   -1.00000
   8.70110   14.82763   10.23345    1.00000
   2.60288    8.92207   -4.53973   -1.00000
   5.75794    1.55309    3.72404   -1.00000
   4.53931    5.78923    5.54781   -1.00000
  -9.11187    2.96516    1.59884   -1.00000
   9.10678    1.04483    9.81514    1.00000
  12.55432   15.57796    2.13781    1.00000
  11.97638   18.31880   -2.92005    1.00000
  11.61403   18.80950    5.92511    1.00000
   0.32540   11.61218   -4.76942   -1.00000
  -4.79996   14.80811    6.96345   -1.00000
   9.81729   10.46462   -6.82858    1.00000
   6.31700   18.93442    0.24331   -1.00000
  10.96439    6.72109    7.26229    1.00000
   2.39125   17.50836   -4.60755   -1.00000
  10.00977   13.80511    8.73283    1.00000
   9.37863    8.62925   -7.32958    1.00000
   0.31589   16.02669  -11.01971    1.00000
