197 -7.48148 20.11828 -6.88714 1
198 3.26892 4.85636 -10.80571 1
199 -9.12455 15.1137 -3.56869 1
200 -5.43907 6.57684 -8.92066 1
201 12.01427 1.66272 -2.80382 1
202 3.5649 20.05842 -4.09428 -1
203 2.97182 20.8958 13.60117 1
204 3.58759 14.13439 13.40383 1
205 4.98469 9.05551 -2.88369 -1
206 3.73893 13.77436 13.35042 1
207 12.40373 12.37064 3.25104 1
208 2.40196 6.19815 -4.60436 -1
209 2.80784 20.93951 6.92065 -1
210 9.66832 10.71529 -7.00514 1
211 10.68172 7.64716 7.7443 1
212 -4.5729 16.63466 7.07897 -1
213 -0.02409 12.53363 -10.99336 1
214 2.63872 14.4694 -10.91837 1
215 -8.61074 5.08041 -4.98484 1
216 0.20637 8.47841 -4.75132 -1
217 0.57797 14.2687 -4.79759 -1
218 3.34135 2.33372 13.48655 1
219 5.08631 3.66906 12.7838 1
220 5.58352 12.12106 4.07764 -1
221 7.10363 16.51049 11.5821 1
222 -5.52963 15.76377 6.52986 -1
223 5.72711 1.07558 3.79043 -1
224 12.60165 17.44662 0.66837 1
225 12.55969 3.39349 2.07682 1
226 6.55816 6.87804 -9.56413 1
227 -1.38678 13.86345 7.90691 -1
228 6.34384 5.98478 -9.68246 1
229 -8.84733 18.28961 -4.41472 1
230 6.56692 8.94186 -9.55917 1
231 -5.72554 15.34213 6.39576 -1
232 8.11006 4.52305 10.78282 1
233 12.58546 5.04928 1.71556 1
234 8.05008 2.68989 10.83499 1
235 1.83434 1.74232 -11.0089 1
236 -7.1215 8.63987 -7.33737 1
237 9.41607 20.53858 -7.28898 1
238 9.37774 1.48008 -7.33054 1
239 12.42942 19.39767 -1.10059 1
240 2.63816 17.34627 -10.91845 1
241 -9.4415 16.50029 -0.1728 -1
242 11.84577 17.16182 -3.29377 1
243 8.88998 9.18592 10.04322 1
244 9.29246 8.35259 -7.42162 1
245 -0.88388 1.49859 7.91599 -1
246 -2.95862 13.56848 7.67132 -1
247 1.04529 9.91355 7.64702 -1
248 -6.23043 17.55686 6.01089 -1
249 0.27687 11.36468 7.81366 -1
250 -3.46033 18.89327 7.52762 -1
251 -7.26566 4.49273 -7.16332 1
252 6.16374 14.8949 2.57062 -1
253 3.43883 9.0527 -4.16657 -1
254 0.8476 12.19488 -11.03971 1
255 -5.91595 19.8557 6.25752 -1
256 0.25852 1.18721 -4.75963 -1
257 12.57952 8.681 0.18195 1
258 12.58698 10.4591 0.30642 1
259 -8.99785 14.04046 -3.98785 1
260 0.01791 16.1707 14.13589 1
261 6.23041 20.47155 -0.28764 -1
262 6.22442 18.30409 2.30668 -1
263 5.70012 5.06556 -1.79944 -1
264 1.33832 15.65523 7.56127 -1
265 3.03345 7.26434 -4.36949 -1
266 -7.87044 2.73971 4.22384 -1
267 -5.85221 11.76971 -8.59448 1
268 6.30591 0.48631 1.82659 -1
269 -3.30625 3.81527 -10.15625 1
270 1.17513 15.20737 -11.03925 1
271 11.93959 11.77062 -3.02932 1
272 -2.74578 10.21332 7.72197 -1
273 11.07259 5.78786 7.06449 1
274 0.73279 17.45185 7.72472 -1
275 -3.19831 16.5245 -10.20221 1
276 5.94391 14.75195 -1.25539 -1
277 3.78546 2.17002 6.25306 -1
278 -2.2225 20.62853 7.8212 -1
279 4.98357 10.73197 -2.88503 -1
280 -5.93309 5.26164 6.24467 -1
281 -6.67883 1.75023 -7.82688 1
282 6.19566 3.07568 -0.44442 -1
283 -6.79747 7.44529 -7.70181 1
284 -9.45504 14.38998 -1.64438 1
285 12.50359 15.5008 2.60267 1
286 7.34306 15.86618 -9.07756 1
287 3.88948 2.61676 -10.65796 1
288 -9.47269 18.41214 -0.69917 -1
289 7.18999 0.99225 11.51946 1
290 6.35948 7.18925 0.8488 -1
291 8.51763 17.59231 10.41115 1
292 10.54609 15.67783 -5.84994 1
293 6.28424 13.30954 1.97761 -1
294 8.16622 2.53423 -8.46636 1
295 -3.0393 11.30401 -10.26738 1
296 1.64319 1.80752 -11.02176 1
297 12.38342 3.69304 3.36087 1
298 4.23786 20.08625 13.16011 1
299 1.20798 15.23018 -11.03867 1
300 12.49371 8.56939 2.67815 1
301 1.99869 9.74257 -4.70717 -1
302 -5.92615 15.30782 -8.53242 1
303 4.1473 5.94122 -3.69605 -1
304 5.26925 15.68845 12.69347 1
305 5.93525 15.27235 3.29906 -1
306 -0.89542 6.07269 7.91614 -1
307 12.50984 9.20572 2.55299 1
308 -9.13262 13.49826 1.52591 -1
309 4.98426 0.34071 -10.30392 1
310 6.35557 3.99382 1.25136 -1
311 5.13631 8.81351 4.80811 -1
312 7.31743 10.12824 11.4251 1
313 -5.99314 7.58216 6.19915 -1
314 -5.99847 14.06447 -8.47055 1
315 11.74726 4.69399 -3.55261 1
316 3.94196 17.27369 13.27564 1
317 -6.6734 7.23157 5.62035 -1
318 6.33247 15.57733 0.38763 -1
319 -1.46494 7.41095 7.90264 -1
320 -1.00991 18.11736 7.91671 -1
321 11.24264 0.36018 6.73608 1
322 4.75263 1.88572 5.3064 -1
323 7.43065 1.99299 -9.01773 1
324 10.31048 8.7506 -6.18965 1
325 -7.54704 8.14938 4.66292 -1
326 6.00464 9.33182 -1.09247 -1
327 -9.45903 20.7624 -1.58336 1
328 10.9495 11.21541 7.28889 1
329 -9.28776 12.78368 0.88473 -1
330 7.50179 11.00939 11.28442 1
331 6.10283 13.87101 2.79586 -1
332 2.09669 19.20842 -4.68542 -1
333 -0.74126 8.256 -10.90252 1
334 9.27107 14.19362 -7.44416 1
335 6.19574 1.13526 2.43763 -1
336 5.41973 6.6224 -2.28952 -1
337 12.57676 18.48306 0.14048 1
338 -7.21221 18.68045 5.06418 -1
339 5.98605 3.07024 -1.1439 -1
340 5.028 1.0199 -10.28718 1
341 7.92268 2.76402 -8.65903 1
342 6.6988 15.38166 -9.48322 1
343 -1.60054 19.78527 -10.72875 1
344 12.59769 5.87301 1.45282 1
345 0.8907 4.30511 -4.81364 -1
346 11.12725 9.92284 6.96138 1
347 12.60338 8.86765 0.74352 1
348 9.97795 3.40587 8.7752 1
349 0.654 8.94132 -4.80339 -1
350 1.90662 12.21607 -4.72575 -1
351 -9.18098 0.01563 -3.35641 1
352 -9.10305 16.28031 -3.64483 1
353 6.1475 19.07862 12.21056 1
354 -9.08841 9.14189 1.67863 -1
355 -4.96768 14.60901 6.87244 -1
356 6.29878 2.35327 0.10363 -1
357 0.43656 7.85955 7.78574 -1
358 -7.16012 6.53385 -7.29151 1
359 -9.34978 7.84575 0.55048 -1
360 4.31274 12.3398 5.78179 -1
361 -9.47696 11.28415 -1.07362 -1
362 4.7339 2.65416 -3.16412 -1
363 6.32808 11.62036 0.34333 -1
364 -4.7201 14.21701 7.00507 -1
365 4.42167 16.06776 13.08435 1
366 -2.1773 19.50374 -10.57053 1
367 -2.9885 17.54183 7.66372 -1
368 -3.98211 11.41553 -9.83531 1
369 -4.81793 17.21993 6.95393 -1
370 -1.71105 4.47199 -10.70109 1
371 -7.31248 14.14985 -7.10505 1
372 2.49628 20.77227 13.7323 1
373 9.09139 18.33476 9.83169 1
374 -5.89835 12.68187 6.27063 -1
375 -8.12818 2.05699 -5.91751 1
376 6.36067 9.59689 0.92305 -1
377 2.07764 11.63868 13.83293 1
378 11.96113 6.22682 -2.96575 1
379 12.59678 5.30264 1.47727 1
380 11.51208 4.14518 -4.1093 1
381 5.85091 5.23328 -1.4806 -1
382 -1.60792 13.91245 -10.72695 1
383 -3.28729 1.05222 7.58109 -1
384 11.45013 0.32639 6.30121 1
385 -2.6058 19.34211 -10.43017 1
386 3.25602 15.82479 6.64324 -1
387 -8.97965 15.42345 2.01833 -1
388 -3.39754 5.1558 7.54751 -1
389 6.1959 8.93052 2.43695 -1
390 2.38272 9.03279 -4.61007 -1
391 6.6843 6.75525 11.87197 1
392 6.28906 2.19939 0.03766 -1
393 -9.29266 16.24015 0.8606 -1
394 -7.41626 6.33733 -6.97269 1
395 11.95279 20.64182 -2.9905 1
396 0.01553 13.95539 14.13606 1
397 6.15894 11.53292 -0.59214 -1
398 12.56023 1.55705 -0.07437 1
399 12.41247 0.89926 -1.19805 1
400 11.55623 2.46584 6.06148 1
401 2.54811 16.93939 7.06206 -1
402 -4.25746 16.1969 -9.68721 1
403 4.24449 0.57234 -10.55652 1
404 5.16996 16.12466 4.75964 -1
405 1.31555 2.11849 13.9816 1
406 8.90968 12.78855 -7.80793 1
407 12.59446 3.10145 0.45962 1
408 4.63089 7.10946 5.44688 -1
409 5.28324 8.97751 4.58974 -1
410 3.73077 11.96658 6.29688 -1
411 3.84786 4.12556 -3.91471 -1
412 -3.52083 0.43001 7.50793 -1
413 10.00563 15.33364 8.73836 1
414 5.05825 8.93041 -2.79387 -1
415 8.92289 2.32 10.00929 1
416 6.20859 17.13827 -0.38832 -1
417 7.55194 7.64114 11.24528 1
418 1.38067 12.48482 -4.79788 -1
419 -9.44568 7.36229 -1.76909 1
420 -8.72793 16.15383 2.67178 -1
421 2.60913 18.37668 -4.53758 -1
422 -8.78864 19.02875 2.52721 -1
423 11.58632 7.51985 5.99103 1
424 12.51362 6.77922 2.52212 1
425 -3.42502 14.34701 -10.10404 1
426 3.83615 15.24558 -3.92265 -1
427 9.54097 8.28834 -7.15071 1
428 10.78903 6.99195 7.56679 1
429 7.64385 7.64745 -8.86712 1
430 1.91555 11.00133 7.35376 -1
431 -6.0269 10.62708 -8.44591 1
432 -7.50975 4.26556 4.71007 -1
433 -9.35543 9.26783 0.51621 -1
434 -9.15321 13.05137 1.45121 -1
435 -7.54023 7.71154 -6.80843 1
436 6.35671 16.08189 0.75474 -1
437 12.39004 0.57514 3.32563 1
438 6.35814 2.47529 0.79733 -1
439 2.34955 15.6577 13.76913 1
440 -8.04171 2.5679 3.96618 -1
441 12.53126 0.0855 2.36896 1
442 -4.90357 20.62883 6.90781 -1
443 4.09667 2.38785 5.98627 -1
444 -1.748 7.20699 7.88072 -1
445 12.24905 16.09838 -1.97192 1
446 -0.35461 18.12639 -10.95749 1
447 4.80604 3.49728 -3.08725 -1
448 12.48793 0.94884 2.7208 1
449 -0.50203 10.78014 -10.93819 1
450 10.49503 9.96907 8.03885 1
451 -7.2021 1.70271 -7.24103 1
452 -7.16616 2.89739 -7.28429 1
453 4.59242 6.97159 5.48975 -1
454 -7.42445 13.76099 4.81552 -1
455 6.18678 18.12803 2.47613 -1
456 -1.98416 2.53629 -10.62736 1
457 1.08661 2.89131 7.6357 -1
458 -9.41416 11.89522 -2.08888 1
459 -5.7445 18.43154 -8.68283 1
460 -2.80133 5.63396 -10.3594 1
461 4.08412 18.06365 5.99765 -1
462 -9.40514 11.19413 -2.1644 1
463 -8.69622 0.68344 -4.79023 1
464 1.86112 4.80628 -4.73427 -1
465 7.87687 9.74745 10.98223 1
466 7.34086 5.10484 11.4075 1
467 5.31358 17.10993 4.54234 -1
468 3.32038 5.5723 -10.79486 1
469 4.61189 5.29641 5.46813 -1
470 2.29496 10.47538 -10.9643 1
471 0.99643 20.61999 7.66009 -1
472 6.3562 20.60902 1.23575 -1
473 5.95755 4.424 3.23913 -1
474 9.91495 5.97589 -6.70897 1
475 6.35813 18.66583 0.79717 -1
476 4.22286 1.65012 -3.63574 -1
477 6.03398 17.49762 3.01903 -1
478 6.04408 20.47259 -9.8382 1
479 5.68009 6.59971 -1.83836 -1
480 3.69444 9.2837 -10.70841 1
481 5.32916 18.97488 4.51765 -1
482 7.64179 6.95765 11.1742 1
483 10.21944 14.18575 8.44452 1
484 6.21096 7.61942 12.17234 1
485 4.13752 8.12195 13.20017 1
486 -2.85752 10.27277 7.69613 -1
487 5.44095 20.25297 12.60558 1
488 -8.38361 1.76563 -5.45398 1
489 6.36083 8.32796 0.94113 -1
490 3.64772 13.64516 -4.04426 -1
491 6.42721 13.13592 -9.63713 1
492 10.00159 10.28182 -6.60015 1
493 -9.13044 3.58516 -3.54739 1
494 -9.1664 13.04709 1.40201 -1
495 4.00846 4.38667 6.06504 -1
496 9.78151 0.11515 9.02917 1
497 6.23959 20.99208 -0.24269 -1
498 0.80606 13.07957 -11.03907 1
499 -7.87808 19.92707 4.21275 -1
500 12.58838 10.77741 0.33243 1
501 -9.1359 3.81813 1.51419 -1
502 -7.2318 1.92054 -7.20491 1
503 -8.35046 2.67878 3.44566 -1
504 9.71668 13.54081 9.11027 1
505 2.57319 19.85661 -4.54986 -1
506 2.01033 15.55642 -4.7047 -1
507 7.94975 3.11871 -8.63813 1
508 1.84969 5.86942 -11.00773 1
509 6.21843 11.45958 2.33508 -1
510 1.61089 13.10837 -4.77337 -1
511 12.28451 6.92383 -1.82302 1
512 2.49204 18.24421 7.09086 -1
513 10.22311 20.3235 -6.30953 1
514 -5.05213 17.67827 6.82472 -1
515 5.7436 6.82353 -1.71241 -1
516 3.1797 16.51369 13.53808 1
517 2.85312 18.36589 6.8946 -1
518 5.65053 1.38032 -1.89454 -1
519 -4.10002 19.3301 7.29262 -1
520 5.45193 12.54934 -2.23849 -1
521 -8.97805 16.979 2.02301 -1
522 12.51656 8.22618 2.49765 1
523 -7.42827 2.24873 4.81087 -1
524 1.15811 19.52436 -11.03952 1
525 -1.49233 0.12858 7.90096 -1
526 3.62058 8.18579 -4.06088 -1
527 -8.4036 0.19565 3.34732 -1
528 -2.10405 4.2333 7.83875 -1
529 -3.65304 7.44708 7.46309 -1
530 -9.2655 17.10304 0.99044 -1
531 -8.89715 11.82825 2.24953 -1
532 5.67322 13.82193 -1.85156 -1
533 1.49548 14.76852 -11.02942 1
534 5.70382 20.03528 -1.79217 -1
535 12.13356 6.23362 -2.40895 1
536 11.45898 16.17582 -4.22516 1
537 8.44456 4.55751 10.48007 1
538 -5.22358 20.5907 6.72385 -1
539 3.42721 0.12596 -4.173 -1
540 1.25207 1.34762 7.58784 -1
541 -2.56539 9.38195 7.76021 -1
542 -8.99425 2.36193 1.97528 -1
543 5.19027 18.21351 -10.22328 1
544 0.98305 15.32071 7.66361 -1
545 1.31439 4.42949 -11.03612 1
546 -9.12912 17.10727 -3.55219 1
547 -9.03397 10.21935 1.85436 -1
548 12.31111 19.91381 -1.70565 1
549 4.58511 16.93991 -3.31395 -1
550 -4.11732 6.89452 7.28542 -1
551 12.53027 3.6764 2.378 1
552 3.60596 0.19543 6.39371 -1
553 12.60423 12.82708 1.20403 1
554 2.85471 18.54811 13.63515 1
555 -4.06579 5.98851 7.30673 -1
556 -7.81712 5.82503 -6.41433 1
557 9.52156 19.47835 -7.17248 1
558 11.8431 2.59623 5.33601 1
559 6.12153 2.14165 2.72997 -1
560 2.91967 19.58476 -10.87273 1
561 5.29996 18.05922 4.56373 -1
562 6.30879 1.95258 1.80439 -1
563 6.23237 14.36378 2.2679 -1
564 12.21857 5.70397 -2.09374 1
565 0.41277 16.32974 -11.02527 1
566 1.79175 19.58759 -11.01206 1
567 6.19776 1.18526 2.4288 -1
568 5.99386 1.13259 -1.12248 -1
569 9.70335 3.5577 9.12679 1
570 5.52333 3.26124 -2.12094 -1
571 -5.53841 9.87841 6.52402 -1
572 2.46053 17.49842 -10.94353 1
573 12.46436 9.18282 -0.88334 1
574 10.84611 18.54921 -5.37765 1
575 0.69537 8.76407 7.7331 -1
576 -9.34067 10.06446 0.60415 -1
577 12.27317 9.0278 -1.87153 1
578 -1.55992 7.74795 7.89641 -1
579 1.34929 18.31769 13.97594 1
580 12.18024 9.23064 -2.24001 1
581 11.63326 12.30176 5.87874 1
582 12.54409 4.58017 -0.24859 1
583 -0.45414 20.22542 -10.94469 1
584 6.01988 11.5229 -1.04921 -1
585 3.55332 4.53078 6.43326 -1
586 10.83154 10.63145 7.49469 1
587 -0.22215 4.83402 7.87904 -1
588 2.3164 14.74759 -4.62914 -1
589 -9.38199 17.47839 -2.3386 1
590 -1.61213 14.71535 -10.72591 1
591 4.0466 9.12653 -3.77311 -1
592 0.63406 15.19716 -4.80199 -1
593 2.37513 7.82823 -10.95456 1
594 5.04507 10.62835 -2.81024 -1
595 4.33552 17.42531 5.75921 -1
596 -3.51566 0.68575 7.50963 -1
597 -5.17307 1.60078 6.75414 -1
598 -6.74443 3.65389 -7.75824 1
599 12.53907 14.74007 2.29533 1
600 -8.7986 11.07722 -4.54075 1
601 -9.46832 4.12071 -1.40711 -1
602 1.39734 5.28185 7.54245 -1
603 6.34341 18.31579 0.5162 -1
604 5.51617 15.71279 4.20167 -1
605 5.99339 18.64545 -1.12377 -1
606 6.56261 11.03827 -9.56161 1
607 2.63863 2.36701 -10.91838 1
608 -2.46255 7.78354 -10.47932 1
609 5.93213 3.97233 -1.28542 -1
610 1.83785 9.01679 7.38481 -1
611 8.7011 14.82763 10.23345 1
612 2.60288 8.92207 -4.53973 -1
613 5.75794 1.55309 3.72404 -1
614 4.53931 5.78923 5.54781 -1
615 -9.11187 2.96516 1.59884 -1
616 9.10678 1.04483 9.81514 1
617 12.55432 15.57796 2.13781 1
618 11.97638 18.3188 -2.92005 1
619 11.61403 18.8095 5.92511 1
620 0.3254 11.61218 -4.76942 -1
621 -4.79996 14.80811 6.96345 -1
622 9.81729 10.46462 -6.82858 1
623 6.317 18.93442 0.24331 -1
624 10.96439 6.72109 7.26229 1
625 2.39125 17.50836 -4.60755 -1
626 10.00977 13.80511 8.73283 1
627 9.37863 8.62925 -7.32958 1
628 0.31589 16.02669 -11.01971 1
629 -7.95916 6.7975 4.09279 -1
630 7.11158 19.27938 -9.23015 1
631 6.01045 6.22832 -1.0761 -1
632 -3.3355 19.27351 7.56662 -1
633 4.98834 7.00728 5.01137 -1
634 5.77079 15.64695 -1.65608 -1
635 2.2808 19.80434 -10.96596 1
636 10.51608 1.78535 -5.89463 1
637 8.30508 16.95754 -8.35171 1
638 -2.06314 0.3678 7.84439 -1
639 2.82093 12.11544 13.64475 1
640 6.33957 2.49658 0.46732 -1
641 5.31051 11.04106 -2.45438 -1
642 -8.58143 8.27376 -5.04905 1
643 5.9525 7.74895 -1.2332 -1
644 4.9203 18.8426 -10.32802 1
645 5.53333 16.25939 4.17064 -1
646 -7.87982 1.18283 4.21022 -1
647 -7.59807 17.69882 4.5973 -1
648 -7.56717 18.60437 4.63718 -1
649 10.12264 1.68373 -6.44362 1
650 -7.28406 11.65241 -7.14052 1
651 0.73375 3.80738 7.7245 -1
652 2.90337 4.45577 -4.42563 -1
653 1.54975 20.59648 13.94058 1
654 2.31876 7.9825 13.77665 1
655 -9.3059 15.02751 -2.7949 1
656 -9.39942 9.87052 0.21524 -1
657 1.05763 5.76448 -4.81384 -1
658 4.82739 11.38314 5.2163 -1
659 2.97357 0.85351 6.8232 -1
660 -9.47641 14.47959 -1.12432 -1
661 1.79275 16.46226 -4.74625 -1
662 0.63345 16.49312 7.74653 -1
663 5.0776 1.75022 4.8906 -1
664 -9.4153 14.36479 -2.07896 1
665 12.56637 0.25331 1.99588 1
666 12.60428 18.82365 1.20095 1
667 -2.79521 3.86331 -10.36168 1;
